,nTracks,B_P,gamma_PT,B_Cone3_B_ptasy,B_ETA,B_MINIPCHI2,B_SmallestDeltaChi2OneTrack,B_FD_OWNPV,piminus_PT,piminus_IP_OWNPV,daughter_neutral_PT,daughter_neutral_IP_OWNPV,daughterplus_PT,daughterplus_IP_OWNPV,isSignal,weights
114,0.27032136105860116,0.08524250997539722,0.04205787900307705,0.3242319061542228,0.5122447499424194,0.27822555180208464,5.495682245444963e-05,0.014426086213435333,0.07094590352332465,0.003172729948498876,0.03282116752631725,0.004284631184328049,0.026134016505685923,0.002796509696698102,0.0,1.0
115,0.3005671077504726,0.04875016789062639,0.019859169390291517,0.7428855114946401,0.22144335651140398,0.5065950302991845,9.046081184774062e-05,0.005038608220334639,0.08200057127115917,0.002272588007349639,0.11985682186946199,0.0009788023319661034,0.1185361555967325,0.0005903205796950156,0.0,1.0
118,0.31190926275992437,0.10580433829385591,0.006166225988844883,0.28108641968499537,0.4808977484532576,0.9864937939785958,0.0001086432170064888,0.012812583535457715,0.0863984210023465,0.002087472200265915,0.0520918030500332,0.002527503580757036,0.03665022099027961,0.0016039297976005909,0.0,1.0
119,0.28733459357277885,0.027047010756195037,0.16261279160887768,0.5337851426779445,0.0752595975174644,0.5868477257494007,4.067942572740314e-05,0.010284470459110689,0.04405659832817062,0.008829387793094166,0.003641838161896946,0.009121877580380479,0.012999401204084883,0.006581796579633862,0.0,1.0
122,0.6030245746691871,0.05013648854449745,0.027710349155860993,0.2846393550512798,0.30896229838203393,0.3010443125427933,0.0001528910166132554,0.00324742919896339,0.08071498724269266,0.006500252698431658,0.042561062583153286,0.007867435478534097,0.030149976317596933,0.004018590643041102,0.0,1.0
124,0.15122873345935728,0.08998877797426379,0.07858954153198602,0.33036249979317345,0.5124488699743165,0.5064405888784629,0.0001869797904851394,0.017773376053107706,0.04066560123950632,0.008157002213453285,0.0014454615427999195,0.009021782267531274,0.014748896208299994,0.003909312589494593,0.0,1.0
125,0.12287334593572778,0.05697268024481776,0.027089430680387834,0.2826618384757807,0.582548835561339,0.3641565571135399,4.092668853072078e-05,0.012583051859224172,0.04550689952314887,0.007427560686277712,0.012816303719177868,0.013303929784462584,0.023346026525686236,0.012174703688773967,0.0,1.0
128,0.41398865784499056,0.09754556725235933,0.01986535598138116,0.2610700312290101,0.38743849880362624,0.14885662561986326,4.402821246944712e-05,0.004399061656498466,0.08940513663301461,0.002581657107581716,0.05539928915801777,0.0028941800644096344,0.03876415923119298,0.001236947219361451,0.0,1.0
130,0.27977315689981097,0.08142075046611835,0.048775268625547534,0.18631307040663417,0.6423301521555145,0.04999746226260879,4.812416430277655e-05,0.004287596667623873,0.04022042806926696,0.003743629171069391,0.01914391941579563,0.0037962908999565276,0.034282944618287486,0.0020323485544778254,0.0,1.0
131,0.16446124763705103,0.047667355517825895,0.025335751642528655,0.4885429633292336,0.24928690183999191,0.3504906401117939,3.840775338447833e-05,0.025763984510674992,0.1299410258112314,0.003148064845267753,0.09727102808548842,0.00397250430216148,0.05527260769488668,0.0013091970288679467,0.0,1.0
133,0.13799621928166353,0.2350349408256329,0.03179464045374281,0.6006537202640377,0.794604640778628,0.08772466659572224,0.0007879128404787513,0.05399426766258106,0.0056727398826853055,0.027852919619819783,0.015537203476060623,0.03019766773985104,0.059571974324031746,0.018785420100927493,0.0,1.0
134,0.4725897920604915,0.2199275719735433,0.5757635254119746,0.4160325584551772,0.2676795650308014,0.1689701552060349,9.147201071524192e-05,0.008435482739993054,0.01714906400711378,0.002067427739184458,0.0026423202168859624,0.0050223937581687205,0.03571295544067465,0.00404455721036705,0.0,1.0
135,0.4669187145557656,0.1086774929456089,0.033398803682221784,0.26436348920341446,0.6003823798302738,0.14861632711730657,0.0002003239123913978,0.009438002782961358,0.011688081439453775,0.0052313476838476685,0.03707777972433369,0.00835678422721357,0.07907927550579738,0.006108879608906516,0.0,1.0
140,0.3799621928166352,0.44283878648359654,0.13680196780569895,0.5544345290265772,0.6346912018254548,0.03279932418060748,5.639573899249222e-05,0.007905288391697239,0.07343657625239866,0.0020817835333571738,0.04270952813350552,0.0023538861464911243,0.036318148673047855,0.0014599165711517454,0.0,1.0
141,0.18714555765595464,0.034103189322267025,0.05558066452231809,0.5335566105840998,0.25535058184902326,0.7817760001643901,0.0001553496198758367,0.005911238123418976,0.0417451093574882,0.0021302452048527947,0.014499907998203141,0.0017992517554290825,0.029170965174573203,0.0007421595852295476,0.0,1.0
146,0.34593572778827975,0.19638200211256343,0.0967628553476694,0.33467147611327236,0.4960469531652071,0.04449741446752379,5.225010404213086e-05,0.015361779580233556,0.008995436550020518,0.0021538640828270843,0.01968679659727573,0.0158467529744748,0.06287025172329175,0.013080622007462812,0.0,1.0
149,0.43667296786389415,0.1798429310627838,0.0019413638477862036,0.25279610007863007,0.5878616575478417,0.0927723033339169,4.379138478979186e-05,0.009557429563461178,0.051762575242678605,0.0010434130483304217,0.009408786697375437,0.0014256827627986488,0.014734711091728962,0.001682604183353347,0.0,1.0
150,0.24007561436672967,0.36616180437353174,0.1688813951639837,0.43499606864698986,0.5991933352842195,0.7804513695011364,3.768126047568378e-05,0.008032148523592736,0.07157161492564595,0.003975354810666669,0.02932610634348748,0.004525587959003113,0.02163106546246731,0.0019611016141961035,0.0,1.0
153,0.22495274102079396,0.09737326652278613,0.029051374750759133,0.11429816498691538,0.34244704153145483,0.13611624376949608,6.336635263911755e-05,0.002227456337922906,0.08722140858706198,0.0024138884935210017,0.07573859390214728,0.0034106337392274515,0.06462910597447363,0.002557178720723109,0.0,1.0
154,0.28166351606805295,0.3474468770105561,0.02411635254262144,0.6165767565688711,0.7924256008328406,0.180311585852647,0.00011000934805626057,0.02968840353865862,0.056946696438038465,0.009898387122834229,0.04211787207983632,0.011113768604028717,0.04801128010956524,0.005998158417580679,0.0,1.0
157,0.22117202268431002,0.2745480978523835,0.017361806613450406,0.28041102609707397,0.7828235640859412,0.13803828165325233,4.066917086499404e-05,0.006496134867524102,0.025335541391494756,0.002178411859220555,0.01586869218892055,0.0014552614024751114,0.04610457732453879,0.0008259843739545957,0.0,1.0
163,0.2438563327032136,0.08241117185589135,0.015820270060162324,0.27630734760600373,0.6316673851389583,0.25170974051569156,3.8135507706723945e-05,0.007213815010381458,0.0060623972265359104,0.003206580524664686,0.030411476699177573,0.005945047165902001,0.0755083195874977,0.004674195226159432,0.0,1.0
164,0.34593572778827975,0.2504543474684865,0.034906742300694814,0.38403637923092176,0.8803948126054477,0.12047512907322178,5.610015059516122e-05,0.02352631589874288,0.05225593827390655,0.004391715683919565,0.011186886899376958,0.007199289252890689,0.015426808086375695,0.006472554614665538,0.0,1.0
166,0.24007561436672967,0.30138540933805397,0.2618490522847157,0.4827836823551297,0.420209707998298,0.4998685686531295,6.877321104073399e-05,0.009574426715173808,0.06471740675185653,0.0011976890264280792,0.14581180700582871,0.0005892314853315509,0.16306877328073566,0.00021723670555076277,0.0,1.0
169,0.16824196597353497,0.20367820158975095,0.00406611325538516,0.46689158853818835,0.6093056434078794,0.8127674111862763,3.8566890689415346e-05,0.0106609237246759,0.0048502572263425464,0.012005872337531474,0.003413476141920113,0.01249096383561452,0.046916746405811886,0.007942253933140306,0.0,1.0
171,0.3705103969754253,0.24242838119293778,0.07189294155313143,0.2482038763011788,0.7350293098275084,0.03141560699749354,0.00011027114970856228,0.007728273818428615,0.02095468569436887,0.0038776585824486596,0.02235845029162879,0.004656413023725538,0.05292482922347607,0.0031134914362687953,0.0,1.0
172,0.15122873345935728,0.19573899817706983,0.0013790154358717273,0.5303656891184777,0.7867686584378522,0.060812754464291276,0.008922288046487543,0.004743751093358023,0.03037593420046993,0.003230631779165172,0.025680594839496883,0.0034094434109706155,0.0502856838736398,0.0021133692619618753,0.0,1.0
174,0.24574669187145556,0.12746136978912556,0.0329156320942623,0.6127923553191351,0.21289447961428534,0.3033721481104129,0.0014776577346875854,0.02862642542793459,0.2367683337468025,0.0003762509350468248,0.30304779925638387,0.0002393409557973841,0.2117269769910183,0.003516682127206283,0.0,1.0
175,0.09073724007561437,0.02424052709362159,0.007596302831020994,0.579143497097594,0.349903504020286,0.8017050943010955,8.275991312965903e-05,0.006496108802840247,0.05692177913464837,0.003893922031735025,0.02715389560905773,0.004005367502663325,0.031812483718014914,0.001674288120526439,0.0,1.0
176,0.13988657844990549,0.072489634247124,0.010221379029250008,0.6871963696365679,0.1010466964132452,0.553057050563616,0.0003678274581069273,0.01027490738105829,0.3816948584062211,0.002886414234093915,0.3450126903175406,0.003718766736584747,0.1486080154056979,0.0023072055491207364,0.0,1.0
177,0.34215500945179583,0.17442917568686583,0.050590383248720075,0.5554019864281019,0.4592020931854604,0.33900843941135245,8.450303054713401e-05,0.045826147340168134,0.08937133738303205,0.017648170297960626,0.05126363472590235,0.01817078597591572,0.03327124201031991,0.005902098182071538,0.0,1.0
179,0.11342155009451796,0.4446771039491972,0.10165481542228799,0.7748063264224091,0.5703651733954492,0.22390999652342045,0.0009423561245766519,0.034957405542606484,0.12710786918589295,0.007816302129249506,0.16037336167735686,0.009868570246314783,0.13174061796195508,0.006258372406001109,0.0,1.0
180,0.4007561436672968,0.3378294201492235,0.050636138082929834,0.5483615096035861,0.7725862311707795,0.2922699839310309,0.0003979233428479618,0.015016493730363208,0.05110300553697644,0.003932199600667509,0.02267188442459031,0.0042021094532553975,0.030535072642172024,0.0023370045207073975,0.0,1.0
185,0.5085066162570888,0.07222235937777388,0.05182120383096752,0.3944607968972901,0.2769772919515183,0.8507406572631135,0.0006086481604198846,0.01401568154625046,0.04184360690933944,0.0018206204494217123,0.05284028332392954,0.010319431746197648,0.07220238348554227,0.005921011868291619,0.0,1.0
187,0.11342155009451796,0.16046464598357196,0.029619325438401428,0.3849152796498745,0.5337549694327396,0.05535729128163106,0.0001824821431397213,0.49933868072084264,0.08901618966172338,0.006064337270628587,0.03248013692363334,0.008916787045250396,0.011770324034499142,0.006290472239562348,0.0,1.0
188,0.14366729678638943,0.19276231905223762,0.026874727541931067,0.24923854858361583,0.7297843770526959,0.7004044067720795,0.00012596303868655503,0.005655846846735012,0.041489269493225955,0.004414171130735808,0.002997359803981846,0.006115220328220861,0.0169389961611296,0.004827394403622905,0.0,1.0
191,0.45179584120982985,0.04337001480878134,0.022022180988341928,0.2078609794681788,0.3813034573865318,0.8829407108649807,4.153024771567015e-05,0.006697371696679849,0.05376570615025064,0.001781255654653332,0.05405295672869995,0.0010797312682973331,0.0642877368811242,0.00033527433080247226,0.0,1.0
194,0.40264650283553877,0.06081879596465155,0.05434782338311939,0.2214973834343566,0.3893115947541497,0.24829885234135635,5.0113327203747596e-05,0.0026256864952272636,0.03444020014397006,0.004056331846264475,0.033720951788161105,0.004087551779549442,0.05746629372168083,0.0020981026834466527,0.0,1.0
195,0.34215500945179583,0.2118985316895006,0.024293601550715454,0.2320281818855435,0.7245177999230582,0.8617838048259694,5.2596419291404774e-05,0.06536068954491792,0.061091522675406865,0.004828869518347418,0.01392289263267414,0.007689684457866408,0.012152360475728954,0.006410937693704237,0.0,1.0
196,0.5954631379962193,0.06460004251341432,0.03165801979093096,0.24411761320486186,0.3183099456195861,0.8835010635444148,9.873572025791829e-05,0.025013150925046853,0.04795143066158408,0.005594025629215629,0.014894841686343337,0.007020721890951077,0.023112852024493882,0.0036699176334897277,0.0,1.0
197,0.42344045368620037,0.05763464109542591,0.029735644377163913,0.09272028106348891,0.5560280324028822,0.5967614086007721,4.228741619378913e-05,0.001578336830649176,0.010372638002470286,0.0013879360623692155,0.00475145468052793,0.002095475553432328,0.04521673164934457,0.001784902569941858,0.0,1.0
203,0.5141776937618148,0.20988861672029466,0.030559958118223936,0.40906019575742997,0.7220119874085718,0.1922844153270788,5.763640820997767e-05,0.014796636558275695,0.047970188827619255,0.0019884506262609677,0.034422852015133024,0.0019378810840717437,0.04700216470565138,0.0011797340945713173,0.0,1.0
210,0.23440453686200377,0.07252175318223843,0.010556437666004772,0.3686524333233177,0.30076396459258165,0.3412750554222214,3.784982477653333e-05,0.001946037508377967,0.1344043390846788,0.001795934761236528,0.08633599062520056,0.001795211898684698,0.03922387520659204,0.0006578273177915262,0.0,1.0
