,nTracks,B_P,gamma_PT,B_Cone3_B_ptasy,B_ETA,B_MINIPCHI2,B_SmallestDeltaChi2OneTrack,B_FD_OWNPV,piminus_PT,piminus_IP_OWNPV,daughter_neutral_PT,daughter_neutral_IP_OWNPV,daughterplus_PT,daughterplus_IP_OWNPV,isSignal,weights
9996,0.4555765595463138,0.14895466659703632,0.03183110840775098,0.4368701644552812,0.46057714707849223,0.8720622292371861,0.00044079226404126755,0.0566745017562699,0.08646499081950777,0.006427560151295154,0.03210058166429089,0.007919497116022871,0.013667112767031009,0.00477768001484344,0.0,1.0
17844,0.29111531190926276,0.03819585190827744,0.027842643159462513,0.1764875504806649,0.3976439106846604,0.44547510817971614,0.00023754886709703786,0.004732972265788639,0.0470294660088845,0.0023831312538658985,0.015497525793279373,0.003291825312795599,0.024815688426869927,0.0024012162676143377,0.0,1.0
6059,0.1323251417769376,0.038853663841024746,0.0636055088274014,0.5020129154823099,0.21627320062368569,0.40650942764159254,5.151352985583778e-05,0.0038682236125288866,0.02073506127457788,0.00401756019857278,0.04392664925331491,0.00615044268903347,0.0779814204054691,0.004549936833074556,1.0,0.6436338631817619
13681,0.24574669187145556,0.3590635155267483,0.3660152784266551,0.5050171736474922,0.474168075561311,0.10521746026023171,0.01505167457071961,0.059710044833854975,0.03200704772165098,0.044278073878006564,0.0203114387894832,0.036482661994106456,0.04816781189766912,0.01730512533022761,1.0,0.5530898276917213
3917,0.13610586011342155,0.06452774526001571,0.032867356769051344,0.31663832943140563,0.5911628659279403,0.2786903488099379,0.00010732492417771227,0.006539810575226107,0.01923806337254847,0.004112658476542787,0.003579994773715356,0.003664245114904554,0.0352059978081042,0.0019725971017390594,0.0,1.0
10454,0.34782608695652173,0.04790069120536848,0.011088234639181018,0.27589763620637187,0.3686918204660428,0.7733462076495474,0.0015527676228306454,0.008595170643118969,3.2383010538603e-05,0.006423988809143576,0.026400215825653512,0.010625477394803719,0.07455311113906168,0.007711496126680694,0.0,1.0
13906,0.19281663516068054,0.20062447056135893,0.037664878999838156,0.7962681177057672,0.5327158600585279,0.12442774931473446,0.0016426309821215726,0.02304745785514017,0.0642357370065345,0.021539185613940054,0.026686468972076695,0.020944260126725046,0.027220853035095218,0.009075485215721166,1.0,3.510418695590874
1021,0.15311909262759923,0.06827734104443216,0.07394191295448628,0.3762806909613322,0.34350084228808414,0.5211149653948871,0.0009645549819051357,0.018118456302373586,0.02982906886219255,0.017425424856920228,0.028950773359337302,0.0175187034708322,0.05788196840771206,0.00926181586946972,1.0,0.6825472497347357
9154,0.3724007561436673,0.12814470460672356,0.008891083643152208,0.3774737279328064,0.4618931452783543,0.12878827170766205,0.0008295514986474156,0.060148885042294715,0.01560020672567336,0.004282514076925896,0.023782682165119178,0.009360939078473808,0.0592582857148173,0.014591747678921654,0.0,1.0
15273,0.3440453686200378,0.38360586424349347,0.0806108966007637,0.41822667338263436,0.7195743637179409,0.06705625631459695,0.00011173402541515874,0.05292090585485257,0.05808753000294693,0.012950406636345259,0.01160769518049269,0.025114809796968972,0.013259490581033958,0.029961044369290743,1.0,1.240360056898006
