,nTracks,B_P,gamma_PT,B_Cone3_B_ptasy,B_ETA,B_MINIPCHI2,B_SmallestDeltaChi2OneTrack,B_FD_OWNPV,piminus_PT,piminus_IP_OWNPV,daughter_neutral_PT,daughter_neutral_IP_OWNPV,daughterplus_PT,daughterplus_IP_OWNPV,isSignal,weights
73,0.29300567107750475,0.17585644062053457,0.3745168849540738,0.6141085365169354,0.19423038119859223,0.09591630712955106,0.0013079951665597488,0.020349341953348123,0.05550350043444295,0.0039524481732469184,0.22387169719133784,0.015117575032903187,0.25962687169087395,0.012012654831632627,1.0,0.8137505643636718
74,0.04725897920604915,0.2979128576163637,0.16596057029340625,0.8717556108744963,0.5054535126923053,0.529263684648174,0.0,0.00686164545055468,0.09364592397891111,0.0007266487533101923,0.07341662410083209,0.0017833592008748439,0.059040389050396574,0.002319037540745936,1.0,0.496435346235795
75,0.2665406427221172,0.16797519331621322,0.15503817696049801,0.57821854030336,0.39589835965401315,0.21368738130671347,0.0005492226926527675,0.019817407171351293,0.11322695247986297,0.007699728525467674,0.05805334678575326,0.009534755463496027,0.025454689531321337,0.0037609970934814403,1.0,1.480829646722818
76,0.24574669187145556,0.058326994949068546,0.01744171117680259,0.22862816327714924,0.514020531452888,0.16295930856511703,0.0003497296555630541,0.009577767765066619,0.04402179769685723,0.00632369889036549,0.012692914231626428,0.009944356877161687,0.02912985037552155,0.008169577730964446,1.0,0.7538840215301205
80,0.30812854442344045,0.3287129908149248,0.31031379920601504,0.5087464633035151,0.46790551869876,0.11506564767430888,5.4371316100199616e-05,0.009954259017345781,0.05804990176525499,0.004867741967529527,0.023212801929696714,0.007210489661366321,0.028641629291005593,0.007037165740969387,1.0,1.0901809796001505
83,0.1947069943289225,0.102595196927215,0.16373733893850506,0.8108733691576896,0.21280120866758648,0.27439682318860076,0.0004417262754852018,0.010964342379770328,0.14770352324426725,0.001700763512442868,0.12460633526041716,0.004313713395328977,0.07453095796056985,0.004578713595959851,1.0,2.1383098615327483
84,0.21928166351606806,0.04040982812133932,0.10588678992741743,0.5841962471592823,0.2023696702413957,0.33834474260568587,0.00011122778950340269,0.005603926735748571,0.08818856713548422,0.0059042809285163745,0.03593202472000061,0.010135914227229651,0.020974441091544813,0.00967719552947221,1.0,1.5359215547944811
85,0.13799621928166353,0.1949800957440007,0.029602037496179547,0.6630243712413022,0.5940534976209422,0.05815003529659723,7.122736785906758e-05,0.02486825829452012,0.08469583133584258,0.009952662123156054,0.048491208833549085,0.012780413995530683,0.03564901403843473,0.008438866286437764,1.0,1.0337670915570338
88,0.34782608695652173,0.05564935409453018,0.02821178149613534,0.4016403683215109,0.2665651854561887,0.1859304805051144,0.00039525027765381795,0.008421159958479432,0.11471874394204246,0.0029026006440262763,0.050856185049260955,0.0052395072847780475,0.013942467141198229,0.005300617663620504,1.0,1.8572537839607608
89,0.24007561436672967,0.3504644192034878,0.08360199812957173,0.7641424395844669,0.45289346432481165,0.02385292708968919,0.00043549965121617744,0.030980598416739117,0.2754526862745064,0.005005240226470198,0.2731249826757014,0.008182983166592784,0.14756917946514397,0.007002266376618476,1.0,1.639124733375085
90,0.1266540642722117,0.05048003482554465,0.0032497967250526088,0.4734078462438261,0.3418137448539763,0.07707371127282375,0.0013662679949135153,0.010238336623526753,0.06630477147402798,0.005756264422445073,0.07132323378348142,0.01227844140484809,0.07585075454994354,0.010884444576468132,1.0,0.4360791604292556
92,0.3705103969754253,0.09394716491265202,0.010788077523587422,0.1920133299409783,0.5371566386189193,0.3660159030811195,0.0029040061198831154,0.09952323399406067,0.031184251078904955,0.07214792979893114,0.03155627378742344,0.06994169802387473,0.0555874972286755,0.03895393462395247,1.0,0.409147012075592
93,0.15689981096408318,0.11285510600389378,0.027874141048623048,0.5015080104783424,0.3527670484309134,0.6791224903437247,9.247315055972042e-05,0.006598361475445982,0.12298986009786406,0.0026077590267888644,0.12896327076685032,0.002890734012907625,0.09761653880935574,0.0019436355640369966,1.0,0.4965909030876912
94,0.052930056710775046,0.05889327203946454,0.07944729001533221,0.8807018781768857,0.1409361515982053,0.14545248864525567,0.011129620403460744,0.01842838262845815,0.019455358400714058,0.011941622406944933,0.15771256858967048,0.012245118599462769,0.21065023537959704,0.007934864035064156,1.0,0.5505224389255102
95,0.1323251417769376,0.06842478761080584,0.011321823840229154,0.601101012646754,0.3985848112067373,0.0637586743086667,6.456312712870434e-05,0.002250828570686384,0.0637178506820689,0.0035818027790659344,0.02922589320606117,0.003611305460808702,0.02903320461912336,0.001981088222785445,1.0,1.030621747305998
100,0.15500945179584122,0.26997766013290225,0.1674775989853259,0.6757653211710531,0.5093268386693172,0.19999916748938618,0.002901696212125466,0.026801844437408615,0.021266560654092218,0.010373774534737265,0.054562164109488095,0.00971806474963567,0.09017263004993502,0.005960438777919327,1.0,0.8707608605135914
101,0.14177693761814744,0.30592501173079534,0.17463944999281356,0.5489857660771371,0.44490118966389486,0.117432977383405,0.0010860281000002407,0.030864335086679795,0.06445192134757123,0.014646797396263844,0.1519014302786047,0.012627012992315946,0.16930189774513205,0.006807038833886907,1.0,0.2977886315116973
102,0.10964083175803403,0.044423759559737375,0.09163455031502987,0.5746784491653919,0.19142599386992498,0.5085822253278502,0.00010628148302579623,0.005926583298241229,0.09855969723945884,0.0033546185046382246,0.04199698333486533,0.004202803199927793,0.01638094311436077,0.003220353875406337,1.0,0.6874883511995955
103,0.1323251417769376,0.13833544501432213,0.07542844328855026,0.5876431314642289,0.415836779428002,0.10430703147756135,9.209873235851462e-05,0.007999573528427487,0.10724352120185424,0.0054454408534853165,0.06602176013153269,0.005617828130414467,0.03714951186944504,0.002407824802185583,1.0,0.7361129690112685
106,0.10396975425330812,0.07101189313770048,0.12053625051867133,0.4247371759147908,0.2930677931702314,0.1160567898968712,0.0013703723611641122,0.006713735659164946,0.030359826637624487,0.008794931234629913,0.03810648841881065,0.008412305324695361,0.0665738343891239,0.00457411995457036,1.0,0.4044788486249296
107,0.14366729678638943,0.09384827131025747,0.05972107635341657,0.2811706490468833,0.46109364900357375,0.06969559833421322,0.0068380003652736415,0.020011334879563834,0.07006285807822905,0.012767256634801452,0.012497855971651402,0.01492670039071753,0.004582414936567813,0.006640753673666003,1.0,0.4695305906088509
108,0.14366729678638943,0.10116796202559804,0.041336291936584654,0.8617260220888354,0.19595184131155777,0.11532987809276868,0.001064699125618473,0.012924088982969796,0.029562184549330853,0.004460349300056837,0.24377436551487103,0.002927995520284614,0.30419375637277407,0.001973043391730679,1.0,1.2204433543934703
112,0.27032136105860116,0.2425969897025522,0.15962677319199745,0.47672459281248375,0.3848101210383156,0.5650708702370448,0.050170998235470894,0.0928365849184308,0.1621842899480933,0.03349607812099369,0.17528516598962618,0.044549861729773495,0.12218143919240283,0.029823561349376335,1.0,0.4316668286102413
116,0.026465028355387523,0.15745490507367793,0.05621636986151336,0.8396276546636928,0.3639635366100403,0.031324809209813946,0.0,0.01832319843810533,0.17216499955133996,0.00680717381323523,0.15092056793623893,0.011003372707339325,0.08589894502381948,0.009887933722898975,1.0,0.4918703790878286
117,0.4669187145557656,0.022042778360603744,0.09504233705372582,0.35467606946110714,0.13478809616985787,0.23277199825969833,0.00014237167311297952,0.002812415530161255,0.032018205898928086,0.0037529056927381906,0.01403933725857483,0.004921679392115976,0.034633817180999324,0.0034461408020014066,1.0,1.8685975543368607
120,0.1720226843100189,0.2967440498733514,0.24449402342649385,0.5994472920230178,0.48779215262002795,0.13128839350088842,4.1772427596734664e-05,0.00980096966590597,0.04331353191183993,0.004488365613804076,0.053352364092505405,0.0032941938809167726,0.07567199592673773,0.0014323450475993871,1.0,0.5650094774635542
121,0.166351606805293,0.29485855663966487,0.3906078101298297,0.7912548820057547,0.38876782748108896,0.10070356452601377,0.00035375034498496573,0.014769909944901332,0.16650757322950555,0.005056634767060405,0.07406519232431785,0.00834780311413807,0.002949303210785311,0.010703769563314102,1.0,0.9751700350845935
123,0.14366729678638943,0.09271258508341602,0.1945174072498084,0.8476387961999549,0.10923267152626047,0.2832777406632577,0.0063697548019555445,0.017212383593869143,0.3179084328185376,0.012774016789040688,0.24613266897665734,0.016161028441356508,0.08317426322105585,0.007773896994739599,1.0,0.9780652849081366
126,0.31758034026465026,0.06072476926589361,0.07058368551941867,0.47800979124367143,0.28048560379635934,0.3868020360471422,0.00016037397725066793,0.011282310426828326,0.022881040970179532,0.006245319636783702,0.06346639556698822,0.015196887937566048,0.101757860440517,0.011995082123828084,1.0,2.2268809904105287
127,0.4215500945179584,0.031300148199254245,0.042408143846938536,0.24963902772578805,0.228023802803033,0.11434967366922938,0.000519975184133119,0.006412007501255351,0.08557536461279577,0.005001433578539205,0.03036234847182601,0.00809572366190137,0.012854580173122625,0.008721747501599058,1.0,0.5219819357239176
129,0.21928166351606806,0.12954718186162484,0.12676149101280126,0.6749015056013425,0.2898903820228565,0.010398224934520006,0.0012608092687566629,0.016254233129348733,0.08097020328605853,0.010907314556992505,0.10906166045434025,0.016227259842151374,0.1093123145840194,0.01220934219334255,1.0,1.3532946645797423
132,0.3799621928166352,0.21485546502676434,0.2613625851896747,0.5085702261030809,0.38832234796566484,0.12267393671838527,0.0024288778347447792,0.06563159034880964,0.051778028042784856,0.06645697537825944,0.03336795443067652,0.06644037800887975,0.04199743902152051,0.03462701965327299,1.0,1.6725979718535129
136,0.31379962192816635,0.09925773642301093,0.33313779929203596,0.6649037800938621,0.16409937705859207,0.05580792189265803,0.0006094838604919038,0.0061168520001477775,0.0781381760417882,0.0029162301758814077,0.04785681290589777,0.005844360526976562,0.0383876989859516,0.005167243810431891,1.0,2.9040498026124264
137,0.05103969754253308,0.03576795455688669,0.03837568933815391,0.7480501202471559,0.1822106076045276,0.010236886936920493,0.0005389264191152605,0.005317583200057093,0.02450935992413574,0.004719644214841028,0.09820626232482435,0.004791252316411836,0.13787259466165225,0.003276768635444127,1.0,0.5542091990997408
138,0.14933837429111532,0.039104773620222445,0.10426370791700551,0.5278361686005648,0.16212910302315026,0.019387367946430627,0.0009281720831497791,0.007806061343313088,0.05156798353957013,0.006692795065937898,0.029659451628642752,0.008342245010434051,0.03944141556524978,0.005498016254959684,1.0,0.8250042275254802
139,0.2060491493383743,0.05706326644864371,0.11688205904410685,0.6014888199160656,0.17004148084019893,0.1712342069341665,0.00051520859589959,0.00568759548737611,0.09010693317195578,0.0013493514677607962,0.10542799443638834,0.003947239065270578,0.09794082308430864,0.00399803898545946,1.0,0.886107812019725
142,0.1266540642722117,0.3111217961485367,0.29482419614278427,0.7795526959270878,0.3882141907696453,0.0015794473964556883,0.0004097413952383857,0.024060435183955776,0.16164192083162804,0.005328750804062804,0.17599643695976247,0.005888390093184571,0.12388915995986244,0.003087867481515742,1.0,0.5614530450119346
143,0.21928166351606806,0.20520794336396317,0.1077260401100184,0.8585545018525663,0.45557856124981094,0.1496593175903568,0.00027753937659788985,0.03257714521135103,0.1442706337650413,0.01770235570834892,0.07941229840151,0.021812473609366972,0.02762025746043562,0.009955273903032465,1.0,3.280721712767832
144,0.5954631379962193,0.12310445257630671,0.10047304344936171,0.5189300039165154,0.262189066535726,0.1960525780236311,0.0002706990807101517,0.006504322087314773,0.18035943859213133,0.0015437527205625198,0.197533810965653,0.0026489317051701547,0.13275595662310022,0.0028085953542869176,1.0,12.11844160299227
145,0.2060491493383743,0.16796927790184374,0.004542524678615251,0.5286511644874142,0.5147367020913353,0.11918973475335928,5.686854868172559e-05,0.015217502648953002,0.09113839941466638,0.0009483821531383223,0.05284914553239388,0.0017624764976664905,0.03677896898789301,0.0024034175613077942,1.0,0.8451222362492278
147,0.14744801512287334,0.2183386781407835,0.04604835516476475,0.759903214767967,0.5773287478972129,0.09828874945670524,0.0001337919852070009,0.01913245475511407,0.09077279166439643,0.012540699754298385,0.034795313090512696,0.013489324369061513,0.013164899019683082,0.004923291817545225,1.0,1.96526338352238
148,0.2060491493383743,0.07099697527175987,0.02153075159411537,0.5203715718349963,0.2918970144942789,0.7017492363433945,0.00024264304121307973,0.008933437725705028,0.11329153105059953,0.001733331392829842,0.0851185375704885,0.0020054035843276334,0.05432338889960035,0.0019722688689773906,1.0,0.8114082842306177
151,0.1947069943289225,0.06843142204951873,0.14223865755700246,0.4579547895452957,0.1598864488188652,0.03525232609285528,0.001464841293105881,0.00822301414791062,0.21354596817461044,0.006635072942423897,0.13175830819949566,0.00972041820323718,0.03210498548571529,0.007843315708785312,1.0,0.3879065925856076
152,0.24574669187145556,0.242675114367776,0.31324714099331674,0.6623810807304562,0.2906545886302097,0.1666232115962738,0.00040854951673345607,0.016868207811281403,0.1688889435425133,0.004927553068945223,0.2137121567879219,0.009120924745343373,0.16148161032655606,0.007807992451978521,1.0,0.826757643294073
155,0.11531190926275993,0.3696362173523282,0.18940884828663618,0.8362258075887238,0.5871345604238366,0.3422975356896347,0.0658371692291851,0.11510487769588701,0.014526836297088007,0.03439606178295717,0.026876919815106676,0.06116015609638732,0.06369412131900375,0.050260724657401605,1.0,0.8690509757903452
156,0.07939508506616257,0.08841700611529824,0.14263214249574785,0.8639488079716826,0.27363154830909275,0.011543373270590952,0.0,0.04802548309835962,0.024010552979863032,0.03396989358469798,0.051129270315987026,0.04076260415622246,0.08398191162661549,0.026374704374699413,1.0,0.8993727699642413
158,0.20415879017013233,0.1704455317163569,0.14171519243595188,0.5067301630035986,0.39195921428892394,0.05639815933245871,0.0003600905917051963,0.0310453908209091,0.11476143221863107,0.013276767603837258,0.08741958772160005,0.01634926244909413,0.058186952324106714,0.008279908089914441,1.0,0.4890539852259494
159,0.2646502835538752,0.13572015657030287,0.2733549578410991,0.7309753897990989,0.2889641984975941,0.030724930074867603,0.002203991550686148,0.018431231744884254,0.037826187160684796,0.011435382801929345,0.02407636935653948,0.016163146194271925,0.041611393380469965,0.012327244532977686,1.0,3.4104814377969794
160,0.29111531190926276,0.17644606467276058,0.01514175608646449,0.522060902594648,0.780428326193588,0.12241163502472126,0.0008948016214414167,0.01578834535785786,0.0232428035023566,0.003704867476401188,0.011934729364746051,0.00896588551588806,0.04114318396475609,0.008807661192278559,1.0,3.005078023148677
161,0.16068052930056712,0.09041282038190218,0.29356151680068404,0.8567210594507023,0.15239002536935556,0.14777602915456037,0.00025275511890599563,0.0039054197007312498,0.014293893221628589,0.003540710836355151,0.06541975491527251,0.004116719024595718,0.10955957512827476,0.0027333432695984764,1.0,1.7686487647774551
162,0.15879017013232513,0.14737541989911257,0.3138417429149396,0.8896342970930858,0.25371521493818355,0.0920688701181629,0.009493249160268058,0.048208107258760936,0.08694869589382152,0.01764620906146712,0.06475241662681627,0.03634571528874621,0.05454021531984781,0.033559587153278524,1.0,1.7824020641231682
165,0.11531190926275993,0.0378218597634321,0.005396491346310282,0.357298450227701,0.3598316771662223,0.14138380975898435,0.00592355035624207,0.0161929370121715,0.038361613592037345,0.024185274449137626,0.04071854297061066,0.026114488599353818,0.06475343708516182,0.014920785082113967,1.0,0.43055886683071
167,0.10396975425330812,0.30799227156558145,0.0062785257701841665,0.6740537415701696,0.5514850089259691,0.02932977841130202,0.0003302768581090566,0.013325339753169964,0.06601848797539471,0.0018087855600507768,0.1732757438727198,0.0029191675150267394,0.19334722222273676,0.0023571808863570285,1.0,0.2786464668162726
168,0.18147448015122875,0.07312519100519356,0.05257906561687615,0.4288041426937713,0.37881265441560774,0.3322648578430711,0.048282011560265375,0.003009445373323179,0.031731472120751364,0.0026219894179071524,0.039061552118135036,0.004629924079632766,0.06444830942681057,0.0035553244219593493,1.0,0.7853850283866116
170,0.332703213610586,0.37832021967396534,0.45705911639559893,0.5057814164728892,0.41364350361417135,0.1342911628998525,0.0006400340926091192,0.07013046402117037,0.16407546041415388,0.017059205551801848,0.07960034516675035,0.029780105875209528,0.012742538423469717,0.03297715835165917,1.0,0.6358857772573911
173,0.16257088846880907,0.42239714822790303,0.12173454664335602,0.768042978436564,0.5731369000937004,0.34849681183654263,0.003426115632862289,0.12553339214115053,0.15418561245296517,0.033128929850640004,0.13381920073275616,0.04091077539389806,0.08243584616597462,0.02421728089227438,1.0,0.790221233988082
178,0.43667296786389415,0.265507212500094,0.03586782403422087,0.5499818382311858,0.362467420569377,0.09414692451823549,0.005513243626106222,0.07057040272780504,0.34519553337932457,0.010621231005609104,0.3711684303189592,0.016863986522290823,0.20754208292789908,0.01375431794329493,1.0,1.874510671897246
181,0.10207939508506617,0.09783726569005867,0.05323680823704075,0.6235219695354688,0.45629146337365784,0.10486778843710959,0.016677638837710795,0.05266816677299933,0.09004737834145647,0.026614951095588868,0.028996906251373623,0.04592980218645268,0.007869635153475251,0.053468217694891795,1.0,0.9368091081736664
