,nTracks,B_P,gamma_PT,B_Cone3_B_ptasy,B_ETA,B_MINIPCHI2,B_SmallestDeltaChi2OneTrack,B_FD_OWNPV,piminus_PT,piminus_IP_OWNPV,daughter_neutral_PT,daughter_neutral_IP_OWNPV,daughterplus_PT,daughterplus_IP_OWNPV,weights,isSignal
19006,120,97043.40686401469,3370.0455792816,0.2268215268850326,3.43215387522168,6.067613606226892,16.247615814208984,9.786579699261637,1480.173577996851,0.46676717979914,3887.320051783748,0.3424427251513098,2482.309215911668,0.2626384710501516,1.599646749028873,1.0
41004,162,94865.41489124011,3668.1910901676256,-0.6525041460990906,3.857957564722418,3.460087202120237,5.510615825653076,6.293614117049279,622.7458011901806,0.52891982992402,3398.4891116761114,0.3623910818290496,2776.8062396393448,0.3437391824629504,1.0,0.0
9077,257,143388.24192982574,3406.449626572636,-0.1599072068929672,3.5762874750389115,0.5870019242963272,13.945067405700684,13.31543784035164,3032.2073022305053,0.109909365207428,4796.593499786137,0.1324812351170506,1764.956316088305,0.1853646458859595,1.0,0.0
8040,97,141382.81600129794,3969.913079028384,-0.505139946937561,4.30926629375075,4.3304383036216185,10.031685829162598,4.050687248827738,1124.2816117414711,0.1785854380142936,3226.356320349664,0.2219254891089151,2102.1077272109533,0.2522388097773553,1.0,0.0
27014,154,172401.5311244613,4804.474062569566,-0.231236845254898,3.905106943918062,5.907490346263003,14.061662673950195,48.21033671340825,1260.0024286484531,0.3143627885959929,2188.289008944522,0.4482779461994408,928.94645626107,0.8246197972038601,1.0,0.0
23227,82,83959.74101060531,4798.273591609011,0.2970461547374725,3.0857076512354986,2.9732499083176225,84.06373596191406,4.566977272770251,1074.3135162977337,0.3722121377009121,4278.99312329431,0.3158538136859852,3210.334079889506,0.3157295086034039,0.9174544199925432,1.0
36452,76,206673.87507237136,7798.717556386766,0.3335412144660949,3.7680059310028025,1.243334586756666,59.374122619628906,8.877550691491434,1656.28444344563,0.3418934216234657,2660.891257173055,0.4562401562124326,1017.5664755189216,0.7785049949250469,0.6208034864943253,1.0
12159,63,153097.6311252037,4318.164474854363,0.2823061943054199,3.9454419455257934,1.3414671232254582,78.69979095458984,11.299983009004787,1515.9686288310852,0.6049872671348678,2458.749688092321,0.663137776236407,942.047397958298,0.7422380571121647,1.0,0.0
9329,36,190186.2112437565,4449.269312066577,0.218261107802391,4.0441517190445175,0.1347389433477535,-1.0,18.05928103358492,2632.450153032342,0.5513674542672222,3728.992196961533,0.6278765818871752,1187.436055752056,0.873857818056619,0.3794891204763606,1.0
41328,69,72419.39839787247,5676.9048156900335,0.5174511671066284,2.940672613954171,1.848065794752068,21.194971084594727,4.560707810197886,1040.7972638799547,0.2899502311840905,2199.984611628,0.2146819842921878,1301.823204970629,0.1897172456724786,1.182401445069896,1.0
