,nTracks,B_P,gamma_PT,B_Cone3_B_ptasy,B_ETA,B_MINIPCHI2,B_SmallestDeltaChi2OneTrack,B_FD_OWNPV,piminus_PT,piminus_IP_OWNPV,daughter_neutral_PT,daughter_neutral_IP_OWNPV,daughterplus_PT,daughterplus_IP_OWNPV,weights,isSignal
2262,180,87189.46255036264,3034.446649489412,-0.1733661293983459,2.941699941383688,2.5398930274235134,7.797268867492676,4.339770507757291,3950.344318461367,0.2000213433569076,7262.149203872088,0.1580214920961553,3329.0050922910887,0.1228288927315414,0.6045014879687678,1.0
1064,214,56949.477953221634,3064.876742341113,-0.6220645308494568,3.3613964690925275,2.711541085491993,4.010338306427002,2.033751887522172,2516.394306641946,0.1346715674563822,3503.760054070484,0.1665543948183918,1082.4826851271107,0.2625321553243293,0.466633557971557,1.0
6297,40,96284.06562261796,10031.242098319808,0.3229570686817169,2.5201936175090967,0.1509069559477177,116.31364440917967,4.870107679507713,3708.635020111847,0.1903828005493731,5417.785591226364,0.2419716633103912,1741.9850452285748,0.3379705641269296,0.3415470754189023,1.0
1089,72,62890.915121701735,4683.754322904064,0.3250530660152435,3.065011033248851,1.6041163783494792,11.763118743896484,2.925722006616485,1545.5469683578044,0.2850841181542303,3111.8990027634254,0.236216998718966,1653.2263311779184,0.2035476586168966,0.93762677876968,1.0
4304,94,188357.0168155284,8025.991111623262,0.2962023615837097,3.473473378619508,0.3819145527839553,3.220301866531372,4.47645227607757,3091.7655814922323,0.2217380224009538,3999.360974205754,0.242584689492865,922.6839879395328,0.4006899276499043,0.6267268833426716,1.0
8912,175,110898.90270918404,7959.836500667347,-0.0739194750785827,2.9658927890323694,2.1529410562738462,38.36448669433594,14.888765215087515,2732.3649084629965,0.848054783162598,4143.044301295848,0.7513210000935293,1446.4305190709993,0.6819259679385592,0.9419415368683476,1.0
5079,187,199527.93495939003,11763.136333558732,0.2946408689022064,2.9677226220323054,8.896049259223194,25.67079162597656,28.644299690339796,5827.353086856845,0.5155891527027602,9624.476693150646,0.7001381140355992,3822.386778126986,0.984986267762286,1.0837590905490826,1.0
9042,75,85334.15940861234,3867.7097672800096,0.0040336498059332,3.482789895724085,1.376523193386905,7.252428531646728,13.538564149126008,1567.6830193951837,0.5510159753527764,2485.9983541627694,0.5304179755851356,919.240798267788,0.5999740106735958,0.8251325027972793,1.0
917,136,203113.0678236693,7613.36870750333,0.1203884854912757,3.289214302280647,1.57735450830066,824.372314453125,32.25166931028532,2904.267186830441,0.4459509735200138,7735.098528370534,0.3418123417221534,4831.02900115493,0.3916506177585286,0.4503698550645408,1.0
4737,154,107416.69162312766,4382.579535050902,-0.4550306797027588,3.8165203133950576,0.0437695987167558,4.75428581237793,8.081527047532537,1061.126591175624,0.434012993616592,2518.9827632796537,0.4240701933077338,1516.6797601339576,0.454698699445325,0.3972739614201544,1.0
