,nTracks,B_P,gamma_PT,B_Cone3_B_ptasy,B_ETA,B_MINIPCHI2,B_SmallestDeltaChi2OneTrack,B_FD_OWNPV,piminus_PT,piminus_IP_OWNPV,daughter_neutral_PT,daughter_neutral_IP_OWNPV,daughterplus_PT,daughterplus_IP_OWNPV,weights,isSignal
12123,238,103663.30166945628,3976.828477433763,-0.2461232095956802,3.805212972924684,1.6865559015451077,5.700601100921631,5.198159025456275,1238.1805808524057,0.7422752951359095,2086.320231092186,0.7143437556652269,872.11669127474,0.6989295462872631,1.0,0.0
13557,200,146576.8950105944,3069.8618253917616,-0.2472233921289444,3.822465663172837,1.6848541790344758,5.432950019836426,11.165947906254102,596.0562485202215,0.3817660200729378,5497.559552871965,0.2195107271651932,4905.227108146982,0.2042878340055891,1.0,0.0
25172,196,77749.39320575097,3223.120701366532,-0.4489928781986236,3.7221567307413546,2.174752797029343,26.90654182434082,8.623184819898443,2211.0036310463174,0.120810244460577,3479.9700717911364,0.1442891083206488,1273.0351211573072,0.1903581110030469,1.0,0.0
21809,146,174474.32302613868,3693.941890804024,0.1914499253034591,3.872363388886052,0.094967334427998,5051.8359375,12.62394962046348,4256.8370378486425,0.4857895196474437,5117.813221259643,0.4360390839545729,932.230322452558,0.1700205456440759,1.4535675483382533,1.0
30947,113,109989.96410940427,3433.8865777872074,0.1882891952991485,3.217215754467136,2.550042885865887,22.533222198486328,4.500714538826031,3339.107981976624,0.1427164572337876,6498.867168122456,0.1320808165099506,3160.8713512574345,0.1372377267034453,0.6762350090122464,1.0
33258,232,93084.41461343892,3486.2138312822653,-0.5625254511833191,3.685554336552898,4.14052636605113,4.627602577209473,14.15330820189194,613.1981765302307,0.4539164451166754,3074.399223925329,0.4971316268451256,2478.775121405732,0.5217256016308819,1.0,0.0
6632,87,177520.52572393985,6642.630416083661,0.2295879870653152,3.705753653051183,2.2822238575969767,46.79209899902344,7.957653024604681,2381.9666881381863,0.1613497850073732,3055.2782195080044,0.2222666806302157,773.4401923872331,0.4390702425276984,0.7491185988889865,1.0
26962,72,140309.54496488845,3134.096212271258,0.0138741470873355,4.507694552163191,0.2237885758645981,30.20607185363769,8.86486495328609,1602.206978701566,0.1914353407559082,2696.3236679783085,0.2425728474582861,1246.100464047743,0.3379565473389743,0.6518085734016361,1.0
32885,59,123372.43113622344,4067.859727509531,-0.0467915758490562,3.6483873304528944,0.7235365424790021,137.57000732421875,35.915325626534425,505.543595350589,2.7087493308371857,4035.0179773081554,1.636330378199587,3583.339092299248,1.524126570773264,0.4272520032584376,1.0
15694,35,47636.97141047774,3887.486754592004,0.4990007579326629,2.629267430962094,0.0921621612259896,56.73673248291016,3.823953204473088,941.4497056136348,0.3838435214908604,4656.56972868441,0.29279736832469,3718.072874406848,0.2896584770688418,0.5539147979067566,1.0
23423,148,146865.9869904493,3374.3044113637543,-0.0727899745106697,4.645874150105685,2.808548058431529,13.65077781677246,3.761728027249106,901.8120214324048,0.1783853935764821,3334.751422727442,0.1291664130243548,2453.4501340968804,0.1170553427405336,1.0,0.0
4305,32,67002.90844459955,3378.7561634384306,0.4986180961132049,2.872111850747192,0.1529046318182471,7.104219436645508,5.452155916699377,569.0903714701208,0.3882295227277479,4728.237562771144,0.2088393596011777,4203.596418925109,0.1799504027294299,0.558752090271299,1.0
23648,150,176643.39702155965,3024.2275091612414,-0.3507075607776642,4.830060711931698,0.481062418886473,9.22077751159668,6.19939563570072,1151.8179814970763,0.2661893808561953,2410.113040370876,0.3365360824179286,1262.041464017724,0.4303185068150595,1.0,0.0
3131,41,190293.608543088,6755.166298765601,0.729484498500824,3.696155216532473,1.4653734683737405,141.42230224609375,19.18128483183543,2883.815556827447,0.8345357537548859,3466.256682128432,0.9649880910143076,614.4285837263758,1.9694214619020023,0.5686512559697835,1.0
